opportunity_id,account_name,owner,segment,region,stage,amount,probability,expected_close_date,is_closed_won,created_date,join_key
OPP_00223,Account_223,Rep_1,SMB,AMER,Qualification,91485,0.4799654462426487,2025-01-03,0,2024-01-07,1
OPP_00224,Account_224,Rep_16,Mid,EMEA,Closed Lost,74229,0.5429851929553411,2025-03-01,0,2024-12-08,1
OPP_00225,Account_225,Rep_12,Mid,APAC,Proposal,46986,0.4080517209873922,2025-04-03,0,2024-12-18,1
OPP_00226,Account_226,Rep_5,Enterprise,APAC,Proposal,54177,0.4321823410946346,2025-02-18,0,2024-10-27,1
OPP_00227,Account_227,Rep_5,SMB,AMER,Qualification,10305,0.51920185359941,2025-02-03,0,2024-01-16,1
OPP_00228,Account_228,Rep_9,Mid,EMEA,Proposal,33646,0.5404149012322625,2025-02-06,1,2024-11-15,1
OPP_00229,Account_229,Rep_9,Mid,EMEA,Negotiation,93838,0.4991596169217688,2025-02-11,0,2024-02-06,1
OPP_00230,Account_230,Rep_3,SMB,AMER,Negotiation,77126,0.8410724713026168,2025-01-01,0,2024-06-01,1
OPP_00231,Account_231,Rep_19,SMB,AMER,Closed Won,41430,0.30185261625174314,2025-05-12,0,2024-09-21,1
OPP_00232,Account_232,Rep_16,Mid,AMER,Qualification,69659,0.4871592410094573,2025-04-13,1,2024-07-01,1
OPP_00233,Account_233,Rep_16,Mid,APAC,Proposal,5158,0.18527419557660307,2025-05-22,0,2024-06-04,1
OPP_00234,Account_234,Rep_3,SMB,AMER,Closed Won,75236,0.5744162957334773,2025-04-20,0,2024-05-16,1
OPP_00235,Account_235,Rep_20,Mid,AMER,Closed Lost,77067,0.2769506927246372,2025-05-26,0,2024-03-30,1
OPP_00236,Account_236,Rep_1,SMB,APAC,Qualification,28738,0.44433794882468475,2025-02-03,0,2024-08-05,1
OPP_00237,Account_237,Rep_20,Mid,EMEA,Proposal,10879,0.4255871349337348,2025-01-01,0,2024-11-25,1
OPP_00238,Account_238,Rep_11,SMB,EMEA,Qualification,6543,0.5561782253202343,2025-02-22,0,2024-07-04,1
OPP_00239,Account_239,Rep_17,Enterprise,AMER,Qualification,48924,0.389441816490964,2025-01-22,0,2024-07-27,1
OPP_00240,Account_240,Rep_8,SMB,APAC,Proposal,43348,0.3809388604612035,2025-05-30,1,2024-02-20,1
OPP_00241,Account_241,Rep_4,SMB,EMEA,Qualification,85117,0.7871712928171797,2025-06-27,0,2024-10-14,1
OPP_00242,Account_242,Rep_6,SMB,APAC,Closed Won,37679,0.5569133580949053,2025-01-16,0,2024-03-28,1
OPP_00243,Account_243,Rep_8,SMB,AMER,Negotiation,80118,0.3877898295955464,2025-06-05,0,2024-05-15,1
OPP_00244,Account_244,Rep_20,Mid,APAC,Qualification,44888,0.44983326563775383,2025-04-29,0,2024-06-06,1
OPP_00245,Account_245,Rep_3,SMB,APAC,Qualification,31276,0.829070990454149,2025-03-27,0,2024-10-08,1
OPP_00246,Account_246,Rep_16,Enterprise,EMEA,Closed Won,5799,0.4529670243497806,2025-02-11,0,2024-06-03,1
OPP_00247,Account_247,Rep_3,SMB,AMER,Qualification,91627,0.36214467536952244,2025-03-12,0,2024-08-07,1
OPP_00248,Account_248,Rep_18,SMB,APAC,Negotiation,94770,0.3630007699747214,2025-04-27,0,2024-06-15,1
OPP_00249,Account_249,Rep_14,SMB,APAC,Proposal,91141,0.3901747038020845,2025-06-12,0,2024-11-17,1
OPP_00250,Account_250,Rep_18,SMB,AMER,Negotiation,61558,0.38110045551465555,2025-01-20,1,2024-06-27,1
OPP_00251,Account_251,Rep_2,SMB,EMEA,Proposal,37534,0.24407043033015136,2025-04-18,0,2024-11-24,1
OPP_00252,Account_252,Rep_3,Mid,AMER,Qualification,32668,0.27515998061060437,2025-05-10,0,2024-02-19,1
OPP_00253,Account_253,Rep_16,Mid,APAC,Qualification,5111,0.334135925127726,2025-01-07,0,2024-10-27,1
OPP_00254,Account_254,Rep_9,Mid,EMEA,Qualification,25686,0.6183142036906195,2025-06-26,0,2024-03-27,1
OPP_00255,Account_255,Rep_4,Mid,APAC,Proposal,73551,0.42375254254542527,2025-01-09,1,2024-02-02,1
OPP_00256,Account_256,Rep_1,Mid,APAC,Negotiation,73392,0.45856766218119194,2025-01-27,0,2024-10-01,1
OPP_00257,Account_257,Rep_4,SMB,EMEA,Proposal,17490,0.7540176050509795,2025-05-10,0,2024-05-20,1
OPP_00258,Account_258,Rep_1,Mid,EMEA,Qualification,36194,0.7590014299876837,2025-03-26,0,2024-07-24,1
OPP_00259,Account_259,Rep_14,Enterprise,AMER,Negotiation,15497,0.44357501137245303,2025-03-01,0,2024-08-11,1
OPP_00260,Account_260,Rep_16,Mid,EMEA,Negotiation,54516,0.3738272978633182,2025-04-22,0,2024-04-22,1
OPP_00261,Account_261,Rep_20,Mid,EMEA,Closed Lost,89730,0.3271139372652924,2025-03-27,1,2024-10-04,1
OPP_00262,Account_262,Rep_8,SMB,EMEA,Negotiation,45104,0.6385551539416475,2025-06-26,0,2024-12-18,1
OPP_00263,Account_263,Rep_7,Enterprise,AMER,Proposal,6316,0.45905855329554246,2025-05-10,0,2024-01-05,1
OPP_00264,Account_264,Rep_3,Enterprise,APAC,Negotiation,39130,0.42270102193544196,2025-05-25,0,2024-07-30,1
OPP_00265,Account_265,Rep_17,Mid,APAC,Closed Lost,71229,0.3372670849724895,2025-03-24,1,2024-09-12,1
OPP_00266,Account_266,Rep_1,Enterprise,EMEA,Closed Won,30954,0.3460667181977223,2025-04-14,0,2024-11-29,1
OPP_00267,Account_267,Rep_16,SMB,EMEA,Proposal,22652,0.5640116382986489,2025-03-29,0,2024-01-30,1
OPP_00268,Account_268,Rep_12,SMB,APAC,Qualification,15178,0.23691234682254758,2025-01-20,0,2024-12-12,1
OPP_00269,Account_269,Rep_19,Enterprise,AMER,Proposal,52163,0.6989737387575877,2025-05-06,0,2024-03-22,1
OPP_00270,Account_270,Rep_14,Enterprise,APAC,Negotiation,15751,0.3932310712370163,2025-04-08,0,2024-08-23,1
OPP_00271,Account_271,Rep_6,SMB,AMER,Closed Won,66961,0.4700728111496415,2025-06-09,0,2024-12-09,1
OPP_00272,Account_272,Rep_6,SMB,APAC,Negotiation,4044,0.23260440837188912,2025-02-20,0,2024-12-26,1
OPP_00273,Account_273,Rep_13,SMB,EMEA,Qualification,64165,0.49752681235152707,2025-03-29,0,2024-11-18,1
OPP_00274,Account_274,Rep_19,SMB,AMER,Closed Won,12480,0.43433581146188804,2025-06-19,0,2024-09-09,1
OPP_00275,Account_275,Rep_8,Enterprise,APAC,Closed Won,66439,0.48998388022870665,2025-03-04,0,2024-04-27,1
OPP_00276,Account_276,Rep_2,Mid,AMER,Proposal,44874,0.7943417796723782,2025-03-30,1,2024-01-30,1
OPP_00277,Account_277,Rep_1,SMB,EMEA,Negotiation,67775,0.535539609158048,2025-05-11,0,2024-04-20,1
OPP_00278,Account_278,Rep_15,SMB,AMER,Proposal,7566,0.3410681631708392,2025-03-30,0,2024-09-10,1
OPP_00279,Account_279,Rep_1,SMB,EMEA,Closed Lost,86311,0.3577360178906863,2025-04-02,0,2024-07-17,1
OPP_00280,Account_280,Rep_5,SMB,EMEA,Closed Won,54149,0.6190262371827537,2025-03-17,1,2024-10-21,1
OPP_00281,Account_281,Rep_16,Mid,APAC,Negotiation,4006,0.7597386581986848,2025-01-26,0,2024-12-07,1
OPP_00282,Account_282,Rep_19,Enterprise,EMEA,Negotiation,73561,0.55638360415021,2025-06-25,0,2024-10-23,1
OPP_00283,Account_283,Rep_4,Enterprise,APAC,Closed Lost,20423,0.6377425489109539,2025-04-18,0,2024-10-13,1
OPP_00284,Account_284,Rep_3,SMB,APAC,Proposal,91710,0.621947544667341,2025-01-08,0,2024-08-31,1
OPP_00285,Account_285,Rep_17,Enterprise,APAC,Proposal,93199,0.7838128826715043,2025-05-13,0,2024-08-08,1
OPP_00286,Account_286,Rep_17,Enterprise,EMEA,Closed Won,34952,0.11008196545479343,2025-05-19,1,2024-06-04,1
OPP_00287,Account_287,Rep_12,Enterprise,AMER,Qualification,28326,0.6334437878609056,2025-02-11,1,2024-08-23,1
OPP_00288,Account_288,Rep_14,Mid,APAC,Proposal,32139,0.6967472087807127,2025-04-29,0,2024-11-15,1
OPP_00289,Account_289,Rep_6,SMB,APAC,Closed Lost,63103,0.23225525877288528,2025-06-18,0,2024-01-19,1
OPP_00290,Account_290,Rep_3,SMB,EMEA,Closed Won,61857,0.32286636319871675,2025-04-18,0,2024-08-02,1
OPP_00291,Account_291,Rep_9,SMB,APAC,Proposal,74638,0.32984345027436934,2025-05-27,1,2024-04-23,1
OPP_00292,Account_292,Rep_5,SMB,APAC,Qualification,73652,0.3542419607245233,2025-06-25,0,2024-07-18,1
OPP_00293,Account_293,Rep_17,SMB,APAC,Proposal,13937,0.4036565898128948,2025-04-30,0,2024-01-25,1
OPP_00294,Account_294,Rep_14,Mid,AMER,Proposal,31161,0.5485205626109882,2025-06-09,1,2024-04-30,1
OPP_00295,Account_295,Rep_3,Mid,AMER,Qualification,5383,0.6731349302334739,2025-02-15,0,2024-08-17,1
OPP_00296,Account_296,Rep_1,Mid,EMEA,Closed Won,86856,0.7162633915537073,2025-04-02,0,2024-04-08,1
OPP_00297,Account_297,Rep_20,SMB,EMEA,Proposal,71043,0.33243538776644366,2025-06-13,0,2024-12-11,1
OPP_00298,Account_298,Rep_1,Enterprise,EMEA,Proposal,15735,0.33105940025940345,2025-05-26,0,2024-01-03,1
OPP_00299,Account_299,Rep_3,Enterprise,EMEA,Proposal,60919,0.7631643680032446,2025-03-15,0,2024-09-17,1
OPP_00300,Account_300,Rep_18,Enterprise,EMEA,Closed Lost,96249,0.6293487870837289,2025-04-06,0,2024-09-10,1
OPP_00301,Account_301,Rep_10,Enterprise,EMEA,Proposal,83055,0.5165729683737992,2025-01-18,1,2024-01-20,1
OPP_00302,Account_302,Rep_3,Mid,APAC,Qualification,68561,0.5946673351109935,2025-05-20,0,2024-07-22,1
OPP_00303,Account_303,Rep_8,Enterprise,APAC,Qualification,86455,0.49403924362971186,2025-04-25,0,2024-10-20,1
OPP_00304,Account_304,Rep_14,SMB,EMEA,Negotiation,38622,0.604916936609523,2025-03-13,0,2024-12-22,1
OPP_00305,Account_305,Rep_18,SMB,AMER,Negotiation,39135,0.4327866606988519,2025-02-15,0,2024-05-07,1
OPP_00306,Account_306,Rep_15,SMB,EMEA,Proposal,36658,0.5537609868878461,2025-02-07,0,2024-12-23,1
OPP_00307,Account_307,Rep_2,SMB,AMER,Proposal,85677,0.1978907899261007,2025-05-10,0,2024-10-18,1
OPP_00308,Account_308,Rep_10,SMB,AMER,Qualification,30696,0.3624431410349138,2025-01-09,0,2024-06-22,1
OPP_00309,Account_309,Rep_2,Mid,APAC,Negotiation,4773,0.3645977646419313,2025-04-18,0,2024-08-08,1
OPP_00310,Account_310,Rep_17,Enterprise,EMEA,Negotiation,25956,0.42512199335861717,2025-05-13,0,2024-12-20,1
OPP_00311,Account_311,Rep_8,Mid,EMEA,Qualification,16819,0.31469734904405033,2025-04-08,0,2024-02-06,1
OPP_00312,Account_312,Rep_1,SMB,AMER,Qualification,2528,0.3932912748353836,2025-01-19,0,2024-11-05,1
OPP_00313,Account_313,Rep_9,Enterprise,AMER,Qualification,87491,0.19711718752037588,2025-03-12,1,2024-05-28,1
OPP_00314,Account_314,Rep_11,Mid,EMEA,Qualification,45588,0.6097400952789801,2025-02-08,0,2024-04-01,1
OPP_00315,Account_315,Rep_16,SMB,APAC,Negotiation,71585,0.4834972962177211,2025-02-11,0,2024-03-10,1
OPP_00316,Account_316,Rep_7,Mid,AMER,Qualification,21511,0.1589584784447966,2025-05-25,0,2024-03-24,1
OPP_00317,Account_317,Rep_10,SMB,APAC,Proposal,11119,0.33303401789066533,2025-03-31,0,2024-07-23,1
OPP_00318,Account_318,Rep_3,SMB,AMER,Qualification,76893,0.5673202855124334,2025-06-23,0,2024-09-23,1
OPP_00319,Account_319,Rep_18,Enterprise,AMER,Closed Lost,17167,0.39139561072284207,2025-04-17,0,2024-03-28,1
OPP_00320,Account_320,Rep_13,SMB,EMEA,Closed Lost,57503,0.3606117079723806,2025-05-28,0,2024-09-08,1
OPP_00321,Account_321,Rep_7,Mid,EMEA,Qualification,88789,0.48508146459838475,2025-05-16,0,2024-07-29,1
OPP_00322,Account_322,Rep_4,Enterprise,EMEA,Proposal,35889,0.5687195070356432,2025-04-06,0,2024-12-08,1
OPP_00323,Account_323,Rep_13,Mid,EMEA,Qualification,46678,0.21272950859216788,2025-05-27,0,2024-01-31,1
OPP_00324,Account_324,Rep_20,SMB,EMEA,Proposal,96334,0.6100256962435759,2025-02-01,0,2024-12-22,1
OPP_00325,Account_325,Rep_1,SMB,AMER,Qualification,61262,0.3399413436785247,2025-05-06,0,2024-11-11,1
OPP_00326,Account_326,Rep_8,SMB,AMER,Negotiation,5681,0.49641440635004025,2025-05-27,0,2024-03-01,1
OPP_00327,Account_327,Rep_14,Mid,AMER,Negotiation,81291,0.4929159718616981,2025-01-24,0,2024-03-07,1
OPP_00328,Account_328,Rep_16,Mid,APAC,Closed Lost,67008,0.3945867763520452,2025-01-24,0,2024-08-13,1
OPP_00329,Account_329,Rep_14,SMB,AMER,Qualification,99417,0.2952680507738571,2025-04-30,0,2024-11-30,1
OPP_00330,Account_330,Rep_12,Enterprise,AMER,Closed Won,14690,0.4428626903815473,2025-01-18,0,2024-11-22,1
OPP_00331,Account_331,Rep_19,Mid,APAC,Closed Won,26912,0.8250660618150389,2025-05-20,0,2024-03-07,1
OPP_00332,Account_332,Rep_15,SMB,APAC,Qualification,7473,0.2276649939072738,2025-02-10,0,2024-05-07,1
OPP_00333,Account_333,Rep_2,Mid,APAC,Proposal,42298,0.8384626038209751,2025-03-28,1,2024-04-20,1
OPP_00334,Account_334,Rep_2,Mid,AMER,Qualification,19669,0.4480557657846935,2025-06-25,0,2024-09-28,1
OPP_00335,Account_335,Rep_19,SMB,EMEA,Proposal,82998,0.5070742834177279,2025-03-23,0,2024-10-27,1
OPP_00336,Account_336,Rep_17,SMB,AMER,Proposal,21943,0.28265783772305453,2025-05-24,0,2024-02-03,1
OPP_00337,Account_337,Rep_20,Enterprise,APAC,Negotiation,39785,0.34574611666450383,2025-05-31,0,2024-07-30,1
OPP_00338,Account_338,Rep_10,Mid,AMER,Proposal,64427,0.39941806999239615,2025-06-16,1,2024-10-26,1
OPP_00339,Account_339,Rep_6,Mid,APAC,Closed Lost,63001,0.29086100582441754,2025-02-02,1,2024-05-04,1
OPP_00340,Account_340,Rep_15,Mid,EMEA,Qualification,62724,0.4582164085258257,2025-01-24,0,2024-04-12,1
OPP_00341,Account_341,Rep_11,SMB,EMEA,Closed Lost,11832,0.41859682163864576,2025-03-02,1,2024-07-24,1
OPP_00342,Account_342,Rep_5,SMB,APAC,Qualification,6385,0.8701562284871467,2025-02-24,1,2024-04-29,1
OPP_00343,Account_343,Rep_1,Mid,AMER,Closed Won,96898,0.26680516286390776,2025-03-25,0,2024-06-18,1
OPP_00344,Account_344,Rep_8,SMB,APAC,Proposal,15708,0.5205381033497174,2025-06-17,1,2024-02-04,1
OPP_00345,Account_345,Rep_12,SMB,EMEA,Qualification,59600,0.5495692563803649,2025-04-29,0,2024-11-26,1
OPP_00346,Account_346,Rep_12,Enterprise,EMEA,Closed Lost,24438,0.2859358902696325,2025-03-13,0,2024-09-02,1
OPP_00347,Account_347,Rep_5,Enterprise,EMEA,Proposal,83747,0.6373654990905677,2025-03-15,0,2024-12-05,1
OPP_00348,Account_348,Rep_7,Enterprise,APAC,Negotiation,81107,0.4203345974236744,2025-05-09,0,2024-11-04,1
OPP_00349,Account_349,Rep_4,Enterprise,APAC,Negotiation,61062,0.0015220696833865288,2025-03-26,0,2024-02-27,1
OPP_00350,Account_350,Rep_6,SMB,AMER,Proposal,66428,0.631969922420913,2025-06-02,0,2024-11-01,1
OPP_00351,Account_351,Rep_13,Enterprise,APAC,Proposal,87843,0.27661182317952726,2025-04-06,0,2024-05-20,1
OPP_00352,Account_352,Rep_20,SMB,AMER,Closed Won,12002,0.2904450107721802,2025-02-22,0,2024-04-20,1
OPP_00353,Account_353,Rep_15,Enterprise,AMER,Qualification,37153,0.6375804165784796,2025-06-23,0,2024-06-11,1
OPP_00354,Account_354,Rep_3,Enterprise,APAC,Negotiation,23440,0.43056770351631,2025-04-20,0,2024-04-20,1
OPP_00355,Account_355,Rep_8,Mid,APAC,Closed Lost,68501,0.6835544301103,2025-03-01,0,2024-05-31,1
OPP_00356,Account_356,Rep_20,Enterprise,EMEA,Qualification,33556,0.7420332190730637,2025-02-20,0,2024-03-05,1
OPP_00357,Account_357,Rep_16,Mid,AMER,Qualification,68963,0.3710143079355404,2025-05-01,0,2024-04-15,1
OPP_00358,Account_358,Rep_13,SMB,AMER,Closed Won,91725,0.6586524991910061,2025-03-14,0,2024-08-03,1
OPP_00359,Account_359,Rep_18,Mid,EMEA,Proposal,91674,0.3489078397214236,2025-06-25,0,2024-03-31,1
OPP_00360,Account_360,Rep_10,Mid,AMER,Proposal,7563,0.9466231834264354,2025-06-17,0,2024-01-26,1
OPP_00361,Account_361,Rep_19,SMB,APAC,Qualification,80923,0.361408599093757,2025-01-07,0,2024-06-05,1
OPP_00362,Account_362,Rep_17,Mid,AMER,Negotiation,6840,0.7052174881920008,2025-03-16,1,2024-03-12,1
OPP_00363,Account_363,Rep_19,Enterprise,AMER,Qualification,16154,0.6687580051763151,2025-01-19,0,2024-02-13,1
OPP_00364,Account_364,Rep_5,SMB,APAC,Proposal,25194,0.5632175644217867,2025-05-23,0,2024-03-30,1
OPP_00365,Account_365,Rep_9,Enterprise,APAC,Closed Won,66020,0.36589136771666336,2025-03-11,0,2024-05-12,1
OPP_00366,Account_366,Rep_12,Enterprise,APAC,Proposal,47861,0.4697205016117182,2025-02-25,0,2024-06-09,1
OPP_00367,Account_367,Rep_1,Enterprise,APAC,Proposal,23448,0.06928237741108956,2025-05-18,0,2024-08-19,1
OPP_00368,Account_368,Rep_1,Enterprise,AMER,Closed Lost,97460,0.5448840076764501,2025-06-23,0,2024-09-17,1
OPP_00369,Account_369,Rep_15,Mid,EMEA,Negotiation,24528,0.569923066205677,2025-03-21,0,2024-04-20,1
OPP_00370,Account_370,Rep_2,Enterprise,APAC,Closed Won,30402,0.5266998838122743,2025-04-19,0,2024-06-12,1
OPP_00371,Account_371,Rep_16,Enterprise,EMEA,Proposal,5352,0.0,2025-02-04,0,2024-03-17,1
OPP_00372,Account_372,Rep_8,SMB,AMER,Closed Won,1184,0.24687271098203778,2025-03-13,1,2024-07-27,1
OPP_00373,Account_373,Rep_13,Mid,EMEA,Qualification,11384,0.3503818034302675,2025-04-02,0,2024-01-13,1
OPP_00374,Account_374,Rep_1,Mid,EMEA,Qualification,15319,0.5583317866378092,2025-01-03,1,2024-02-27,1
OPP_00375,Account_375,Rep_16,SMB,APAC,Qualification,21449,0.5578677811285969,2025-03-07,0,2024-12-09,1
OPP_00376,Account_376,Rep_7,Mid,AMER,Proposal,57333,0.4659552416057642,2025-02-21,0,2024-02-05,1
OPP_00377,Account_377,Rep_5,Mid,AMER,Closed Won,42205,0.6270491073207913,2025-04-03,0,2024-01-25,1
OPP_00378,Account_378,Rep_3,SMB,APAC,Proposal,11426,0.29475152493942003,2025-02-16,0,2024-02-03,1
OPP_00379,Account_379,Rep_12,Mid,APAC,Negotiation,8504,0.6220470011387993,2025-01-03,0,2024-05-19,1
OPP_00380,Account_380,Rep_16,Enterprise,APAC,Closed Won,57578,0.5949484209679782,2025-05-23,0,2024-10-01,1
OPP_00381,Account_381,Rep_19,Mid,APAC,Negotiation,59209,0.5755109465675821,2025-03-25,0,2024-12-27,1
OPP_00382,Account_382,Rep_5,SMB,EMEA,Proposal,34368,0.46359191378286885,2025-02-03,0,2024-08-09,1
OPP_00383,Account_383,Rep_14,SMB,AMER,Negotiation,53185,0.8661487649662524,2025-02-19,0,2024-02-06,1
OPP_00384,Account_384,Rep_5,SMB,EMEA,Proposal,98630,0.5986391376979757,2025-02-02,0,2024-12-28,1
OPP_00385,Account_385,Rep_15,Enterprise,AMER,Qualification,81221,0.30633282734928824,2025-03-14,0,2024-05-08,1
OPP_00386,Account_386,Rep_17,SMB,EMEA,Closed Lost,9724,0.5496610951471969,2025-01-03,0,2024-11-11,1
OPP_00387,Account_387,Rep_14,Mid,AMER,Qualification,6084,0.6504966754148437,2025-01-02,0,2024-11-18,1
OPP_00388,Account_388,Rep_20,SMB,AMER,Qualification,35810,0.3823782802151381,2025-05-12,0,2024-08-05,1
OPP_00389,Account_389,Rep_5,SMB,APAC,Closed Lost,83277,0.7178544493862198,2025-01-16,0,2024-11-30,1
OPP_00390,Account_390,Rep_12,Enterprise,EMEA,Proposal,83297,0.5764067411432021,2025-02-02,0,2024-09-04,1
OPP_00391,Account_391,Rep_16,Mid,EMEA,Negotiation,79872,0.031504332466930574,2025-01-09,0,2024-04-20,1
OPP_00392,Account_392,Rep_16,SMB,APAC,Proposal,21872,0.5599343954675853,2025-02-26,0,2024-10-30,1
OPP_00393,Account_393,Rep_7,Mid,EMEA,Proposal,79950,0.4187941691174569,2025-02-09,0,2024-08-07,1
OPP_00394,Account_394,Rep_4,SMB,EMEA,Proposal,71333,0.6074359629083472,2025-02-21,0,2024-07-14,1
OPP_00395,Account_395,Rep_1,Mid,AMER,Proposal,69843,0.6888429680503629,2025-01-16,0,2024-05-26,1
OPP_00396,Account_396,Rep_5,Mid,EMEA,Proposal,99104,0.5390324094283636,2025-05-16,0,2024-12-09,1
OPP_00397,Account_397,Rep_10,SMB,AMER,Closed Won,3596,0.8330504467889391,2025-03-28,0,2024-02-09,1
OPP_00398,Account_398,Rep_5,SMB,EMEA,Negotiation,18167,0.46425862308730087,2025-03-01,1,2024-05-13,1
OPP_00399,Account_399,Rep_4,SMB,AMER,Closed Lost,88844,0.6249635646107751,2025-06-13,0,2024-12-17,1
OPP_00400,Account_400,Rep_2,Enterprise,EMEA,Qualification,90751,0.6609885147274694,2025-01-03,0,2024-07-09,1
OPP_00401,Account_401,Rep_20,Enterprise,AMER,Negotiation,78331,0.48053080622145344,2025-01-15,0,2024-06-11,1
OPP_00402,Account_402,Rep_10,SMB,EMEA,Negotiation,81520,0.6557548615955564,2025-04-12,0,2024-03-01,1
OPP_00403,Account_403,Rep_19,Enterprise,EMEA,Closed Lost,59326,0.38106540256756627,2025-01-23,0,2024-01-05,1
OPP_00404,Account_404,Rep_1,SMB,EMEA,Qualification,78670,0.41548631619575627,2025-05-11,0,2024-02-06,1
OPP_00405,Account_405,Rep_5,SMB,EMEA,Negotiation,11782,0.2375022619327375,2025-06-07,0,2024-08-04,1
OPP_00406,Account_406,Rep_13,Enterprise,APAC,Closed Lost,43002,0.5482818232740094,2025-06-22,0,2024-08-12,1
OPP_00407,Account_407,Rep_4,Enterprise,APAC,Qualification,88187,0.5650503351708688,2025-01-17,0,2024-08-03,1
OPP_00408,Account_408,Rep_16,Enterprise,APAC,Closed Lost,25022,0.7358526317158458,2025-04-24,0,2024-05-18,1
OPP_00409,Account_409,Rep_16,Mid,AMER,Qualification,85458,0.6582280008711767,2025-02-27,0,2024-04-15,1
OPP_00410,Account_410,Rep_2,SMB,APAC,Closed Won,15618,0.4430408886705134,2025-04-20,0,2024-04-08,1
OPP_00411,Account_411,Rep_17,Enterprise,APAC,Closed Lost,18245,0.2643640625331446,2025-05-15,0,2024-06-16,1
OPP_00412,Account_412,Rep_20,SMB,AMER,Negotiation,84796,0.5865700805039948,2025-06-16,0,2024-09-20,1
OPP_00413,Account_413,Rep_12,Mid,EMEA,Proposal,11027,0.7221506344829284,2025-03-19,0,2024-03-27,1
OPP_00414,Account_414,Rep_18,SMB,EMEA,Qualification,14986,0.6510369947607887,2025-05-23,0,2024-03-24,1
OPP_00415,Account_415,Rep_3,Mid,APAC,Closed Lost,4526,0.7168955049714575,2025-02-13,0,2024-08-11,1
OPP_00416,Account_416,Rep_1,SMB,AMER,Proposal,92797,0.45762209376035146,2025-01-12,0,2024-01-11,1
OPP_00417,Account_417,Rep_1,SMB,AMER,Qualification,45361,0.4066762063648709,2025-01-08,0,2024-11-22,1
OPP_00418,Account_418,Rep_19,Enterprise,AMER,Negotiation,68158,0.3526197295536402,2025-03-21,1,2024-07-04,1
OPP_00419,Account_419,Rep_11,SMB,EMEA,Proposal,39286,0.4888207066772809,2025-02-10,0,2024-12-15,1
OPP_00420,Account_420,Rep_5,Mid,AMER,Qualification,30533,0.4842818408062361,2025-06-11,0,2024-08-18,1
OPP_00421,Account_421,Rep_12,SMB,APAC,Qualification,19316,0.5413355257078233,2025-02-15,0,2024-05-20,1
OPP_00422,Account_422,Rep_3,SMB,APAC,Qualification,9699,0.4741405085928984,2025-01-29,0,2024-04-15,1
OPP_00423,Account_423,Rep_1,SMB,APAC,Negotiation,80491,0.47327445405464574,2025-01-16,1,2024-09-09,1
OPP_00424,Account_424,Rep_1,SMB,EMEA,Negotiation,98079,0.3446611894055712,2025-05-13,0,2024-02-18,1
OPP_00425,Account_425,Rep_8,Enterprise,EMEA,Negotiation,59465,0.6883238027102981,2025-01-05,0,2024-09-19,1
OPP_00426,Account_426,Rep_10,SMB,EMEA,Closed Won,17673,0.5153036124487422,2025-01-30,0,2024-07-23,1
OPP_00427,Account_427,Rep_11,Enterprise,APAC,Closed Lost,24395,0.46511121314294357,2025-04-27,1,2024-12-22,1
OPP_00428,Account_428,Rep_12,Mid,EMEA,Negotiation,24707,0.350514149350159,2025-06-27,0,2024-02-20,1
OPP_00429,Account_429,Rep_13,Mid,AMER,Qualification,85749,0.23361737792178278,2025-01-05,0,2024-06-23,1
OPP_00430,Account_430,Rep_12,Mid,EMEA,Negotiation,76937,0.7615928385098687,2025-05-21,0,2024-08-12,1
OPP_00431,Account_431,Rep_14,Mid,AMER,Proposal,87732,0.6109277416263614,2025-02-18,0,2024-09-17,1
OPP_00432,Account_432,Rep_2,Enterprise,APAC,Negotiation,57416,0.17521643148600652,2025-03-30,0,2024-08-09,1
OPP_00433,Account_433,Rep_19,SMB,AMER,Negotiation,92512,0.6526284601419314,2025-02-19,0,2024-08-10,1
OPP_00434,Account_434,Rep_18,SMB,EMEA,Proposal,9758,0.6844962340466219,2025-01-14,0,2024-09-25,1
OPP_00435,Account_435,Rep_3,Enterprise,APAC,Closed Lost,68009,0.5248752244601859,2025-04-18,0,2024-10-24,1
OPP_00436,Account_436,Rep_17,Enterprise,APAC,Qualification,14281,0.8196221791503517,2025-02-15,1,2024-11-13,1
OPP_00437,Account_437,Rep_8,Enterprise,EMEA,Negotiation,33548,0.5433439284245766,2025-03-23,0,2024-03-14,1
OPP_00438,Account_438,Rep_10,Mid,AMER,Qualification,19371,0.216635294410162,2025-05-06,0,2024-04-23,1
OPP_00439,Account_439,Rep_2,Enterprise,EMEA,Closed Lost,94899,0.5730338002096642,2025-03-25,0,2024-08-06,1
OPP_00440,Account_440,Rep_19,Mid,APAC,Qualification,78593,0.5489794603425459,2025-02-03,0,2024-02-23,1
OPP_00441,Account_441,Rep_9,Mid,AMER,Qualification,20644,0.37934063024436904,2025-03-12,0,2024-07-18,1
OPP_00442,Account_442,Rep_7,SMB,EMEA,Proposal,94659,0.614711767375485,2025-06-24,0,2024-05-10,1
